FID,poi_id,site_id,state_abbr,latitude,longitude,source_lay,descriptio,location_d,site_resul,investigat,notes,validation
4300,5133,3242,FL,27.401751,-82.545945,Miami Sectional Aeronautical Chart,SARASOTA BRADENTON 24 L H 50, , ,FIR,,
4328,5170,3243,FL,28.833412,-81.809335,Orlando Sectional Aeronautical Chart,LEESBURG 67 L H 50, , ,FIR,,
4339,5183,3244,FL,28.136407,-81.625501,Orlando Sectional Aeronautical Chart,7, , ,FIR,,
4348,5196,3245,GA,31.334769,-82.371894,Jacksonville Sectional Aeronautical Chart,41, , ,FIR,,
4353,5202,3246,GA,30.797499,-83.278921,Jacksonville Sectional Aeronautical Chart,VALDOSTA RADIO 224 VLD, , ,FIR,,
4355,5204,3247,GA,30.850317,-82.026425,Jacksonville Sectional Aeronautical Chart,37, , ,FIR,,
4368,5221,3248,FL,30.347794,-81.515668,Jacksonville Sectional Aeronautical Chart,CRAIG 41 L H 40, , ,FIR,,
4372,5228,3249,FL,30.432433,-81.641604,Jacksonville Sectional Aeronautical Chart,IMESON 52 L H 71, , ,FIR,,
4375,5233,3250,GA,31.610434,-84.091971,Mobile Sectional Aeronautical Chart,TURNER AFB 215 L H 70, , ,FIR,,
4382,5240,3251,AL,31.240016,-85.432426,Mobile Sectional Aeronautical Chart,DOTHAN 330 L H 40, , ,FIR,,
4263,5087,3252,MS,31.420778,-90.131479,Beaumont Sectional Aeronautical Chart,9, , ,FIR,,
4332,5175,3253,FL,28.562745,-81.321979,Orlando Sectional Aeronautical Chart,ORLANDO AFB 115 L H 56, , ,FIR,,
4352,5201,3254,GA,31.174536,-82.233862,Jacksonville Sectional Aeronautical Chart,40, , ,FIR,,
4366,5216,3255,GA,30.434078,-82.153099,Jacksonville Sectional Aeronautical Chart,48, , ,FIR,,
4374,5231,3256,GA,31.530301,-84.201607,Mobile Sectional Aeronautical Chart,ALBANY 196 L H 49, , ,FIR,,
4396,5259,3257,FL,30.841746,-85.179158,Mobile Sectional Aeronautical Chart,MARIANNA 112 L H 50, , ,FIR,,
4402,5268,3258,FL,30.474854,-87.339167,Mobile Sectional Aeronautical Chart,NAAS SAUFLEY 85 L H 61, , ,FIR,,
4413,5283,3259,GA,33.839768,-84.257373,Birmingham Sectional Aeronautical Chart,WSB 750, , ,FIR,,
4421,5296,3260,GA,33.671786,-85.250293,Birmingham Sectional Aeronautical Chart,73, , ,FIR,,
4314,5151,3261,FL,25.876984,-80.254911,Miami Sectional Aeronautical Chart,NAS MIAMI 9 L H 74, , ,FIR,,
4354,5203,3262,GA,30.953679,-82.09885,Jacksonville Sectional Aeronautical Chart,38, , ,FIR,,
4381,5239,3263,AL,31.414903,-85.564277,Mobile Sectional Aeronautical Chart,38, , ,FIR,,
4412,5281,3264,GA,33.906212,-84.516131,Birmingham Sectional Aeronautical Chart,TOWER 396 126.18, , ,FIR,,
4422,5297,3265,GA,33.668978,-85.283983,Birmingham Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
4439,5318,3266,GA,33.391503,-84.177827,Birmingham Sectional Aeronautical Chart,32, , ,FIR,,
4443,5322,3267,GA,33.015298,-85.072484,Birmingham Sectional Aeronautical Chart,CALLOWAY, , ,FIR,,
4454,5333,3268,GA,32.510883,-84.941,Birmingham Sectional Aeronautical Chart,MUSCOGEE COUNTY, , ,FIR,,
4460,5339,3269,MS,32.347112,-89.969237,Birmingham Sectional Aeronautical Chart,43, , ,FIR,,
4462,5342,3270,MS,32.37238,-89.489154,Birmingham Sectional Aeronautical Chart,46, , ,FIR,,
4346,5193,3271,GA,31.54642,-82.508731,Jacksonville Sectional Aeronautical Chart,43, , ,FIR,,
4400,5265,3272,FL,30.483363,-87.187998,Mobile Sectional Aeronautical Chart,PENSACOLA 121 L H 50, , ,FIR,,
4431,5309,3273,MS,33.629205,-88.430726,Birmingham Sectional Aeronautical Chart,COLUMBUS AFB, , ,FIR,,
4453,5332,3274,GA,32.566098,-84.245675,Birmingham Sectional Aeronautical Chart,14, , ,FIR,,
4461,5341,3275,MS,32.345241,-89.717966,Birmingham Sectional Aeronautical Chart,44, , ,FIR,,
4464,5344,3276,MS,32.344773,-88.982868,Birmingham Sectional Aeronautical Chart,49, , ,FIR,,
4466,5348,3277,MS,32.462603,-88.598718,Birmingham Sectional Aeronautical Chart,51, , ,FIR,,
4482,5372,3278,VA,37.093965,-76.349101,Norfolk Sectional Aeronautical Chart,LANGLEY AFB 10 L H 70, , ,FIR,,
4486,5376,3279,VA,36.903037,-77.761347,Norfolk Sectional Aeronautical Chart,50, , ,FIR,,
4490,5387,3280,NC,36.268848,-76.176996,Norfolk Sectional Aeronautical Chart,CGAS ELIZABETH CITY 10 L H 72, , ,FIR,,
4370,5225,3281,FL,30.237776,-81.67613,Jacksonville Sectional Aeronautical Chart,NAS JACKSONVILLE 20 L H 58, , ,FIR,,
4441,5320,3282,GA,33.223053,-84.276089,Birmingham Sectional Aeronautical Chart,GRIFFIN-SPALDING, , ,FIR,,
4463,5343,3283,MS,32.337286,-89.223845,Birmingham Sectional Aeronautical Chart,47, , ,FIR,,
4470,5355,3284,GA,32.338222,-84.987323,Birmingham Sectional Aeronautical Chart,TOWER 278 126.18, , ,FIR,,
4489,5384,3285,VA,36.695041,-77.934796,Norfolk Sectional Aeronautical Chart,49A, , ,FIR,,
4492,5395,3286,NC,35.642727,-77.380385,Norfolk Sectional Aeronautical Chart,PITT-GREENVILLE 25 L H 50, , ,FIR,,
4494,5400,3287,NC,34.282398,-77.899639,Norfolk Sectional Aeronautical Chart,NEW HANOVER COUNTY 30 L H 70, , ,FIR,,
4496,5405,3288,NC,35.789461,-80.313913,Charlotte Sectional Aeronautical Chart,26, , ,FIR,,
4498,5408,3289,NC,35.873572,-78.782806,Charlotte Sectional Aeronautical Chart,TOWER 266 118.3, , ,FIR,,
4501,5411,3290,NC,35.645864,-80.514277,Charlotte Sectional Aeronautical Chart,SALISBURY 764, , ,FIR,,
4415,5286,3291,GA,33.630609,-84.097345,Birmingham Sectional Aeronautical Chart,1, , ,FIR,,
4465,5345,3292,MS,32.343369,-88.740019,Birmingham Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
4491,5392,3293,NC,35.9838,-77.795409,Norfolk Sectional Aeronautical Chart,ROCKY MOUNT 114 - H 40, , ,FIR,,
4495,5403,3294,TN,35.808234,-83.986856,Charlotte Sectional Aeronautical Chart,TOWER 278 118.7, , ,FIR,,
4500,5410,3295,NC,35.515418,-78.740402,Charlotte Sectional Aeronautical Chart,40, , ,FIR,,
4503,5415,3296,NC,35.431917,-82.472417,Charlotte Sectional Aeronautical Chart,ASHEVILLE HENDERSONVILLE, , ,FIR,,
4508,5421,3297,NC,35.155347,-78.993281,Charlotte Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
4510,5423,3298,NC,35.130938,-80.895826,Charlotte Sectional Aeronautical Chart,WBT 1110, , ,FIR,,
4521,5438,3299,NC,34.60923,-79.067846,Charlotte Sectional Aeronautical Chart,LUMBERTON RADIO, , ,FIR,,
4526,5443,3300,GA,34.369718,-82.959532,Charlotte Sectional Aeronautical Chart,9, , ,FIR,,
4459,5338,3301,MS,32.57686,-88.453186,Birmingham Sectional Aeronautical Chart,53, , ,FIR,,
4493,5399,3302,NC,34.918028,-76.875598,Norfolk Sectional Aeronautical Chart,MCAS CHERRY POINT 29 - H 76, , ,FIR,,
4502,5412,3303,NC,35.57319,-80.741883,Charlotte Sectional Aeronautical Chart,24, , ,FIR,,
4509,5422,3304,NC,35.088596,-79.037423,Charlotte Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
2419,3035,3305,SC,34.598889,-79.460679,beacons_kml,"AIRWAY BEACON EAST OF CLIO<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=EB2624</a></p>", , ,FIR,,
4522,5439,3305,NC,34.490543,-79.255132,Charlotte Sectional Aeronautical Chart,32, , ,FIR,,
4531,5449,3306,GA,34.085837,-83.569349,Charlotte Sectional Aeronautical Chart,5, , ,FIR,,
4533,5451,3307,GA,34.274738,-83.823376,Charlotte Sectional Aeronautical Chart,GAINESVILLE, , ,FIR,,
4537,5455,3308,TN,35.779596,-87.731808,Chattanooga Sectional Aeronautical Chart,58, , ,FIR,,
4539,5457,3309,TN,35.882698,-87.489904,Chattanooga Sectional Aeronautical Chart,59, , ,FIR,,
4541,5461,3310,TN,35.947662,-86.388265,Chattanooga Sectional Aeronautical Chart,19, , ,FIR,,
4485,5375,3311,VA,36.76858,-77.796305,Norfolk Sectional Aeronautical Chart,49B, , ,FIR,,
4506,5418,3312,NC,35.133898,-78.885513,Charlotte Sectional Aeronautical Chart,37, , ,FIR,,
4528,5445,3313,SC,34.191399,-79.726239,Charlotte Sectional Aeronautical Chart,FLORENCE, , ,FIR,,
4534,5452,3314,GA,34.605385,-83.288549,Charlotte Sectional Aeronautical Chart,LE TOURNEAU, , ,FIR,,
2488,3104,3315,TN,35.935656,-87.266164,beacons_kml,"DALLAS LOUISVILLE AWY BCN 60<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=FD1522</a></p>", , ,FIR,,
4540,5458,3315,TN,35.940159,-87.26707,Chattanooga Sectional Aeronautical Chart,60, , ,FIR,,
4543,5464,3316,TN,35.83934,-85.610144,Chattanooga Sectional Aeronautical Chart,6, , ,FIR,,
4545,5466,3317,TN,35.709137,-85.028681,Chattanooga Sectional Aeronautical Chart,9B, , ,FIR,,
4547,5469,3318,TN,35.753896,-84.324592,Chattanooga Sectional Aeronautical Chart,13, , ,FIR,,
4549,5472,3319,TN,35.590856,-85.906829,Chattanooga Sectional Aeronautical Chart,16, , ,FIR,,
4551,5474,3320,TN,35.673628,-88.053786,Chattanooga Sectional Aeronautical Chart,56, , ,FIR,,
4497,5406,3321,NC,35.895788,-80.164177,Charlotte Sectional Aeronautical Chart,27, , ,FIR,,
4532,5450,3322,GA,34.010557,-83.695097,Charlotte Sectional Aeronautical Chart,4, , ,FIR,,
5744,7082,3322,GA,33.984185,-83.662117,Savannah Sectional Aeronautical Chart,4, , ,FIR,,
4542,5463,3323,TN,35.961859,-85.790069,Chattanooga Sectional Aeronautical Chart,5, , ,FIR,,
4546,5468,3324,TN,35.739757,-84.623415,Chattanooga Sectional Aeronautical Chart,12, , ,FIR,,
4550,5473,3325,TN,35.757695,-86.154931,Chattanooga Sectional Aeronautical Chart,18, , ,FIR,,
4553,5477,3326,TN,35.494484,-88.528268,Chattanooga Sectional Aeronautical Chart,53, , ,FIR,,
4556,5481,3327,TN,35.411896,-89.985688,Chattanooga Sectional Aeronautical Chart,36, , ,FIR,,
4558,5483,3328,TN,35.340872,-89.87978,Chattanooga Sectional Aeronautical Chart,TOWER 293 142.74, , ,FIR,,
4560,5485,3329,TN,35.334789,-89.157076,Chattanooga Sectional Aeronautical Chart,49, , ,FIR,,
4562,5487,3330,TN,35.451346,-86.013614,Chattanooga Sectional Aeronautical Chart,16A, , ,FIR,,
4519,5436,3331,NC,34.794338,-78.986725,Charlotte Sectional Aeronautical Chart,35, , ,FIR,,
4544,5465,3332,TN,35.945783,-85.081888,Chattanooga Sectional Aeronautical Chart,9A, , ,FIR,,
4552,5475,3333,TN,35.617693,-88.314105,Chattanooga Sectional Aeronautical Chart,54, , ,FIR,,
4557,5482,3334,TN,35.241515,-89.983349,Chattanooga Sectional Aeronautical Chart,35, , ,FIR,,
4561,5486,3335,TN,35.411435,-88.950321,Chattanooga Sectional Aeronautical Chart,50, , ,FIR,,
4564,5491,3336,TN,35.038494,-85.20293,Chattanooga Sectional Aeronautical Chart,TOWER 278 118.3, , ,FIR,,
4566,5495,3337,TN,35.023237,-89.684709,Chattanooga Sectional Aeronautical Chart,1, , ,FIR,,
4568,5497,3338,TN,35.126574,-89.777429,Chattanooga Sectional Aeronautical Chart,45, , ,FIR,,
4570,5501,3339,MS,34.842703,-89.986953,Chattanooga Sectional Aeronautical Chart,32, , ,FIR,,
4572,5503,3340,MS,34.952056,-89.18214,Chattanooga Sectional Aeronautical Chart,4, , ,FIR,,
4538,5456,3341,TN,35.881039,-87.508826,Chattanooga Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
4554,5478,3342,TN,35.478155,-88.723891,Chattanooga Sectional Aeronautical Chart,52, , ,FIR,,
4563,5488,3343,TN,35.375889,-85.664373,Chattanooga Sectional Aeronautical Chart,14, , ,FIR,,
4548,5471,3344,TN,35.692097,-85.252158,Chattanooga Sectional Aeronautical Chart,8, , ,FIR,,
4565,5493,3345,TN,35.179113,-85.459914,Chattanooga Sectional Aeronautical Chart,12, , ,FIR,,
4569,5499,3346,TN,35.056142,-89.982616,Chattanooga Sectional Aeronautical Chart,TOWER 278 118.3 126.18, , ,FIR,,
4573,5504,3347,MS,34.921542,-88.913249,Chattanooga Sectional Aeronautical Chart,6, , ,FIR,,
4575,5506,3348,MS,34.849843,-88.295618,Chattanooga Sectional Aeronautical Chart,9, , ,FIR,,
4578,5510,3349,GA,34.924358,-85.095217,Chattanooga Sectional Aeronautical Chart,9, , ,FIR,,
4580,5512,3350,GA,34.535761,-84.94427,Chattanooga Sectional Aeronautical Chart,6, , ,FIR,,
4559,5484,3351,TN,35.267087,-89.312031,Chattanooga Sectional Aeronautical Chart,48, , ,FIR,,
4571,5502,3352,MS,34.976888,-89.443757,Chattanooga Sectional Aeronautical Chart,3, , ,FIR,,
4577,5508,3353,AL,34.745085,-87.620577,Chattanooga Sectional Aeronautical Chart,MUSCLE SHOALS, , ,FIR,,
4581,5513,3354,AL,34.687374,-86.591169,Chattanooga Sectional Aeronautical Chart,HUNTSVILLE 619, , ,FIR,,
4584,5516,3355,GA,34.334178,-84.814559,Chattanooga Sectional Aeronautical Chart,5, , ,FIR,,
4589,5523,3356,KY,37.969955,-85.604291,Nashville Sectional Aeronautical Chart,79, , ,FIR,,
4591,5527,3357,KY,37.602862,-85.894435,Nashville Sectional Aeronautical Chart,75B, , ,FIR,,
4595,5532,3358,KY,37.329918,-85.90213,Nashville Sectional Aeronautical Chart,74, , ,FIR,,
4597,5534,3359,KY,37.061501,-88.768718,Nashville Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
4603,5543,3360,KY,36.930687,-86.259265,Nashville Sectional Aeronautical Chart,70, , ,FIR,,
4567,5496,3361,TN,35.205901,-89.574951,Chattanooga Sectional Aeronautical Chart,46, , ,FIR,,
4579,5511,3362,GA,34.731989,-85.011431,Chattanooga Sectional Aeronautical Chart,8, , ,FIR,,
4588,5522,3363,KY,37.900701,-85.975911,Nashville Sectional Aeronautical Chart,TOWER 272 126.18, , ,FIR,,
4592,5528,3364,KY,37.594714,-85.91933,Nashville Sectional Aeronautical Chart,75A, , ,FIR,,
4602,5541,3365,KY,36.959656,-86.423575,Nashville Sectional Aeronautical Chart,BOWLING GREEN WARREN CO, , ,FIR,,
4605,5546,3366,KY,36.670418,-86.390532,Nashville Sectional Aeronautical Chart,68, , ,FIR,,
4610,5553,3367,TN,36.276165,-86.546241,Nashville Sectional Aeronautical Chart,65, , ,FIR,,
4612,5555,3368,TN,36.022685,-86.087714,Nashville Sectional Aeronautical Chart,3, , ,FIR,,
4614,5558,3369,TN,36.119551,-86.683392,Nashville Sectional Aeronautical Chart,TOWER 278 119.1 126.18, , ,FIR,,
4616,5561,3370,TN,36.017254,-87.031927,Nashville Sectional Aeronautical Chart,62, , ,FIR,,
4574,5505,3371,MS,34.914224,-88.605171,Chattanooga Sectional Aeronautical Chart,7, , ,FIR,,
4590,5526,3372,KY,37.587925,-85.670829,Nashville Sectional Aeronautical Chart,76, , ,FIR,,
4604,5544,3373,KY,36.823863,-86.310867,Nashville Sectional Aeronautical Chart,69, , ,FIR,,
4611,5554,3374,TN,36.402906,-86.474271,Nashville Sectional Aeronautical Chart,66, , ,FIR,,
6239,7736,3375,TN,36.493631,-82.400746,Winston-Salem Sectional Aeronautical Chart,TRI CITY, , ,FIR,,
4665,5627,3376,KY,39.055568,-84.662483,Cincinnati Sectional Aeronautical Chart,TOWER 221 118.5 126.18, , ,FIR,,
4681,5645,3377,KY,38.531348,-85.240168,Cincinnati Sectional Aeronautical Chart,3, , ,FIR,,
4683,5647,3378,KY,38.764589,-84.883282,Cincinnati Sectional Aeronautical Chart,5B, , ,FIR,,
4685,5649,3379,KY,38.427936,-85.347515,Cincinnati Sectional Aeronautical Chart,2, , ,FIR,,
4687,5651,3380,KY,38.263262,-85.425637,Cincinnati Sectional Aeronautical Chart,WHAS 840, , ,FIR,,
4582,5514,3381,AL,34.684184,-86.684518,Chattanooga Sectional Aeronautical Chart,HUNTSVILLE 677, , ,FIR,,
4606,5547,3382,TN,36.552278,-86.459786,Nashville Sectional Aeronautical Chart,67, , ,FIR,,
4617,5562,3383,TN,36.080171,-87.858,Nashville Sectional Aeronautical Chart,44, , ,FIR,,
4682,5646,3384,KY,38.641505,-85.087859,Cincinnati Sectional Aeronautical Chart,4, , ,FIR,,
4686,5650,3385,KY,38.322837,-85.500948,Cincinnati Sectional Aeronautical Chart,1, , ,FIR,,
4774,5758,3386,MD,39.620032,-78.765925,Huntington Sectional Aeronautical Chart,CUMBERLAND 780 L H 58, , ,FIR,,
4777,5762,3387,WV,39.350333,-81.440719,Huntington Sectional Aeronautical Chart,WOOD COUNTY 835 L H 45, , ,FIR,,
4779,5764,3388,WV,39.440601,-78.192025,Huntington Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
4800,5790,3389,KY,38.668028,-83.072002,Huntington Sectional Aeronautical Chart,7, , ,FIR,,
4860,5885,3390,NY,43.231477,-75.412805,Albany Sectional Aeronautical Chart,TOWER 396 126.18, , ,FIR,,
4596,5533,3391,KY,37.065575,-86.190916,Nashville Sectional Aeronautical Chart,71, , ,FIR,,
4667,5629,3392,KY,39.003593,-84.574084,Cincinnati Sectional Aeronautical Chart,7, , ,FIR,,
4689,5653,3393,KY,38.22673,-85.658315,Cincinnati Sectional Aeronautical Chart,TOWER 278 118.3 126.18, , ,FIR,,
4778,5763,3394,WV,39.307113,-80.219745,Huntington Sectional Aeronautical Chart,BENEDUM 1209 L H 37, , ,FIR,,
4803,5795,3395,WV,38.366233,-81.595619,Huntington Sectional Aeronautical Chart,KANAWHA CO 985 L H 52, , ,FIR,,
4876,5904,3396,NY,43.109318,-77.432225,Albany Sectional Aeronautical Chart,25, , ,FIR,,
4892,5928,3397,NY,42.494518,-76.453705,Albany Sectional Aeronautical Chart,CORNELL-ROBINSON (AUX), , ,FIR,,
4915,5956,3398,NY,42.079498,-76.095177,Albany Sectional Aeronautical Chart,TOWER 278, , ,FIR,,
4974,6037,3399,PA,41.249483,-76.914663,New York Sectional Aeronautical Chart,WILLIAMSPORT 529 - H 43, , ,FIR,,
4976,6039,3400,PA,41.208642,-76.906495,New York Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
4613,5557,3401,TN,36.065234,-86.390984,Nashville Sectional Aeronautical Chart,1, , ,FIR,,
4775,5760,3402,WV,39.655959,-79.909119,Huntington Sectional Aeronautical Chart,MORGANTOWN 1256 L H 36, , ,FIR,,
4864,5890,3403,NY,43.013005,-74.850016,Albany Sectional Aeronautical Chart,39A, , ,FIR,,
4893,5929,3404,NY,42.575819,-77.714337,Albany Sectional Aeronautical Chart,DANSVILLE RADIO, , ,FIR,,
4975,6038,3405,PA,41.203692,-76.944613,New York Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
4993,6060,3406,PA,40.905039,-77.706973,New York Sectional Aeronautical Chart,BELLEFONTE 1045 - - 21, , ,FIR,,
5022,6106,3407,PA,40.625268,-76.810695,New York Sectional Aeronautical Chart,9, , ,FIR,,
5037,6129,3408,PA,40.203549,-75.151386,New York Sectional Aeronautical Chart,NAS WILLOW GROVE 369 - H 40, , ,FIR,,
5039,6132,3409,PA,40.102859,-75.248022,New York Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
5043,6136,3410,PA,40.130897,-76.295817,New York Sectional Aeronautical Chart,35, , ,FIR,,
5159,6274,3411,PA,41.898963,-80.116212,Cleveland Sectional Aeronautical Chart,10, , ,FIR,,
4798,5788,3412,KY,38.543586,-82.793837,Huntington Sectional Aeronautical Chart,9, , ,FIR,,
4952,6009,3413,PA,41.85141,-76.745149,New York Sectional Aeronautical Chart,18, , ,FIR,,
5019,6100,3414,NJ,40.723526,-74.607628,New York Sectional Aeronautical Chart,NO NOTE, , ,FIR,,
5038,6131,3415,PA,40.213949,-75.074951,New York Sectional Aeronautical Chart,JOHNSVILLE (NAVY) 366 L H 46, , ,FIR,,
5048,6142,3416,PA,40.230857,-76.845878,New York Sectional Aeronautical Chart,HARRISBURG STATE 344 L H 39, , ,FIR,,
5166,6284,3417,PA,41.437118,-80.079502,Cleveland Sectional Aeronautical Chart,7, , ,FIR,,
5181,6300,3418,PA,40.791249,-79.953428,Cleveland Sectional Aeronautical Chart,3, , ,FIR,,
5200,6324,3419,PA,40.4896,-80.217093,Cleveland Sectional Aeronautical Chart,GREATER PITTSBURGH 1145 L H 55, , ,FIR,,
5205,6331,3420,PA,40.325054,-78.83547,Cleveland Sectional Aeronautical Chart,JONHSTOWN 2282 L H 45, , ,FIR,,
4684,5648,3421,KY,38.777515,-84.902953,Cincinnati Sectional Aeronautical Chart,5A, , ,FIR,,
4990,6056,3422,PA,41.142788,-75.380951,New York Sectional Aeronautical Chart,21, , ,FIR,,
5040,6133,3423,PA,40.232735,-75.270817,New York Sectional Aeronautical Chart,29, , ,FIR,,
5172,6290,3424,PA,41.148112,-79.111069,Cleveland Sectional Aeronautical Chart,45A, , ,FIR,,
5204,6329,3425,PA,40.289849,-78.557943,Cleveland Sectional Aeronautical Chart,23, , ,FIR,,
5212,6338,3426,PA,40.350382,-79.932897,Cleveland Sectional Aeronautical Chart,ALLEGHENY CO 1252 L H 57, , ,FIR,,
5214,6342,3427,PA,40.443102,-80.119565,Cleveland Sectional Aeronautical Chart,19, , ,FIR,,
5251,6391,3428,NY,42.943879,-78.734917,Detroit Sectional Aeronautical Chart,BUFFALO (MUN), , ,FIR,,
5255,6398,3429,NY,42.726213,-78.207318,Detroit Sectional Aeronautical Chart,2, , ,FIR,,
5259,6403,3430,NY,42.747439,-78.885745,Detroit Sectional Aeronautical Chart,17, , ,FIR,,
4881,5911,3431,NY,42.966319,-74.669007,Albany Sectional Aeronautical Chart,40A, , ,FIR,,
5028,6113,3432,PA,40.386651,-75.963574,New York Sectional Aeronautical Chart,READING 343 L H 52, , ,FIR,,
5182,6301,3433,PA,40.779474,-79.949081,Cleveland Sectional Aeronautical Chart,PITTSBURGH-BUTLER 1235 L - 49, , ,FIR,,
5160,6275,3434,PA,41.656401,-80.117605,Cleveland Sectional Aeronautical Chart,9, , ,FIR,,
5208,6334,3435,PA,40.435163,-79.409798,Cleveland Sectional Aeronautical Chart,NEW ALEXANDRIA, , ,FIR,,
5213,6339,3436,PA,40.395909,-79.957722,Cleveland Sectional Aeronautical Chart,PITTSBURGH BETTIS 1250, , ,FIR,,
5250,6389,3437,NY,43.110893,-78.941356,Detroit Sectional Aeronautical Chart,TOWER 272 120.3 126.18, , ,FIR,,
5254,6397,3438,NY,43.059879,-78.007952,Detroit Sectional Aeronautical Chart,22, , ,FIR,,
5258,6401,3439,NY,42.835198,-78.78461,Detroit Sectional Aeronautical Chart,18, , ,FIR,,
5260,6405,3440,NY,42.605539,-79.03148,Detroit Sectional Aeronautical Chart,16, , ,FIR,,
5263,6408,3441,NY,42.312644,-79.586388,Detroit Sectional Aeronautical Chart,13, , ,FIR,,
4022,4765,3442,MS,30.240011,-89.542366,New Orleans Sectional Aeronautical Chart,3, , ,FIR,,
4406,5273,3442,MS,30.241418,-89.535429,Mobile Sectional Aeronautical Chart,3, , ,FIR,,
4024,4767,3443,MS,30.332581,-89.272985,New Orleans Sectional Aeronautical Chart,5, , ,FIR,,
4405,5272,3443,MS,30.337066,-89.265784,Mobile Sectional Aeronautical Chart,5, , ,FIR,,
4025,4768,3444,MS,30.391813,-89.100116,New Orleans Sectional Aeronautical Chart,6, , ,FIR,,
4403,5270,3444,MS,30.393663,-89.097329,Mobile Sectional Aeronautical Chart,6, , ,FIR,,
4026,4770,3445,MS,30.412124,-88.928711,New Orleans Sectional Aeronautical Chart,KEESLER AFB 26 L H 65, , ,FIR,,
4404,5271,3445,MS,30.448591,-88.705375,Mobile Sectional Aeronautical Chart,8, , ,FIR,,
2196,2812,3446,FL,30.40599,-87.289038,beacons_kml,"CORRY FIELD AIR BEACON<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=BG3862</a></p>", , ,FIR,,
4401,5267,3446,FL,30.409364,-87.289111,Mobile Sectional Aeronautical Chart,NAS PENSACOLA-CORRY 32 L H 42, , ,FIR,,
2142,2758,3447,FL,25.773722,-80.190028,beacons_kml,"MIAMI INGRAHAM BLDG AIRWAY BCN<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AC3516</a></p>", , ,FIR,,
4313,5150,3447,FL,25.810137,-80.28284,Miami Sectional Aeronautical Chart,MIAMI INTERNATIONAL 9 L H 74, , ,FIR,,
2143,2759,3448,FL,25.833667,-80.906944,beacons_kml,"AIRWAY BCN 18 N OF 40 MI BEND<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AC4462</a></p>", , ,FIR,,
4310,5146,3448,FL,25.835319,-80.911931,Miami Sectional Aeronautical Chart,18, , ,FIR,,
2146,2762,3449,FL,26.138718,-81.345404,beacons_kml,"MILES CITY AIRWAY BEACON 14<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AD7512</a></p>", , ,FIR,,
4309,5145,3449,FL,26.147117,-81.358339,Miami Sectional Aeronautical Chart,14, , ,FIR,,
2144,2760,3450,FL,26.691306,-80.09525,beacons_kml,"AIRWAY BCN 6 WEST PALM BEACH<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AD6588</a></p>", , ,FIR,,
4306,5139,3450,FL,26.687548,-80.09442,Miami Sectional Aeronautical Chart,PALM BEACH INTERNATIONAL 19 L H 70, , ,FIR,,
2152,2768,3451,FL,27.19642,-80.226135,beacons_kml,"AIRWAY BEACON<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AF0187</a></p>", , ,FIR,,
4303,5136,3451,FL,27.196502,-80.225696,Miami Sectional Aeronautical Chart,WITHAM 17 L H 50, , ,FIR,,
2153,2769,3452,FL,27.410607,-80.32574,beacons_kml,"AIRWAY BEACON 11<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AF0229</a></p>", , ,FIR,,
4302,5135,3452,FL,27.407481,-80.318423,Miami Sectional Aeronautical Chart,11, , ,FIR,,
2149,2765,3453,FL,27.645972,-80.413472,beacons_kml,"AIRWAY BCN 13 NEAR VERO BEACH<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AF0082</a></p>", , ,FIR,,
4298,5131,3453,FL,27.652113,-80.418838,Miami Sectional Aeronautical Chart,VERO BEACH RADIO 359 VRB, , ,FIR,,
2167,2783,3454,FL,28.100013,-80.622312,beacons_kml,"AIRWAY BCN 16 S OF EAU GALLIE<br />
        <p>Home page: <a href=http://www.ngs.noaa.gov/cgi-bin/ds_mark.prl?PidBox=AK5965</a></p>", , ,FIR,,
4338,5182,3454,FL,28.110983,-80.624974,Orlando Sectional Aeronautical Chart,16, , ,FIR,,
